date,highway,distance,direction,animal,category,hour,minute,index_final,longitude,latitude,check,index
5/25/2015,청주상주선,6.5,상주,고라니,충북,5,24,청주상주선_6.5,127.493813398,36.539142014,0~50km 미만구간,청주상주선_0~50km 미만구간
5/25/2015,청주상주선,9.4,상주,고라니,충북,5,47,청주상주선_9.4,127.521147599,36.526248851,0~50km 미만구간,청주상주선_0~50km 미만구간
5/25/2015,청주상주선,7,상주,고라니,충북,6,54,청주상주선_7,127.49796707,36.536132703,0~50km 미만구간,청주상주선_0~50km 미만구간
5/27/2015,청주상주선,10.2,상주,고라니,충북,5,50,청주상주선_10.2,127.529453168,36.523779769,0~50km 미만구간,청주상주선_0~50km 미만구간
5/28/2015,청주상주선,30.2,청주,고라니,충북,5,0,청주상주선_30.2,127.727028676,36.45646749,0~50km 미만구간,청주상주선_0~50km 미만구간
5/28/2015,청주상주선,19.2,상주,고라니,충북,8,25,청주상주선_19.2,127.611862587,36.483830928,0~50km 미만구간,청주상주선_0~50km 미만구간
5/29/2015,청주상주선,49.1,청주,고라니,충북,5,40,청주상주선_49.1,127.933487894,36.442891832,0~50km 미만구간,청주상주선_0~50km 미만구간
5/29/2015,청주상주선,27.7,상주,고라니,충북,15,45,청주상주선_27.7,127.700275207,36.462096661,0~50km 미만구간,청주상주선_0~50km 미만구간
5/4/2015,당진대전선,13.4,대전,고라니,대전충남,1,10,당진대전선_13.4,126.708771569,36.756197044,0~50km 미만구간,당진대전선_0~50km 미만구간
5/5/2015,당진대전선,19.4,대전,고라니,대전충남,6,14,당진대전선_19.4,126.754095277,36.717608558,0~50km 미만구간,당진대전선_0~50km 미만구간
5/6/2015,당진대전선,42.2,당진,고라니,대전충남,2,13,당진대전선_42.2,126.925110474,36.587150288,0~50km 미만구간,당진대전선_0~50km 미만구간
5/6/2015,당진대전선,30,당진,고라니,대전충남,2,58,당진대전선_30,126.825385004,36.646975954,0~50km 미만구간,당진대전선_0~50km 미만구간
5/10/2015,당진대전선,35.9,대전,고라니,대전충남,15,13,당진대전선_35.9,126.861264319,36.602730737,0~50km 미만구간,당진대전선_0~50km 미만구간
5/12/2015,당진대전선,26.3,당진,고라니,대전충남,22,44,당진대전선_26.3,126.791880709,36.666286881,0~50km 미만구간,당진대전선_0~50km 미만구간
5/13/2015,당진대전선,48.5,대전,고라니,대전충남,0,30,당진대전선_48.5,126.982689381,36.557336033,0~50km 미만구간,당진대전선_0~50km 미만구간
5/15/2015,당진대전선,34.9,대전,고라니,대전충남,1,53,당진대전선_34.9,126.85468737,36.609991939,0~50km 미만구간,당진대전선_0~50km 미만구간
5/16/2015,당진대전선,41.9,당진,고라니,대전충남,7,7,당진대전선_41.9,126.921982622,36.588120377,0~50km 미만구간,당진대전선_0~50km 미만구간
5/18/2015,당진대전선,34.3,대전,고라니,대전충남,4,21,당진대전선_34.3,126.850394666,36.614146109000004,0~50km 미만구간,당진대전선_0~50km 미만구간
5/19/2015,당진대전선,13.7,당진,고라니,대전충남,5,55,당진대전선_13.7,126.710665052,36.753965362,0~50km 미만구간,당진대전선_0~50km 미만구간
5/21/2015,당진대전선,22.5,당진,고라니,대전충남,5,42,당진대전선_22.5,126.769009518,36.693212243,0~50km 미만구간,당진대전선_0~50km 미만구간
5/23/2015,당진대전선,39.1,당진,고라니,대전충남,15,41,당진대전선_39.1,126.890950152,36.590409739,0~50km 미만구간,당진대전선_0~50km 미만구간
5/24/2015,당진대전선,47.5,대전,고라니,대전충남,23,47,당진대전선_47.5,126.976353852,36.564630876,0~50km 미만구간,당진대전선_0~50km 미만구간
5/25/2015,당진대전선,48.4,대전,고라니,대전충남,6,46,당진대전선_48.4,126.982195917,36.558144466,0~50km 미만구간,당진대전선_0~50km 미만구간
5/27/2015,당진대전선,32.2,당진,고라니,대전충남,22,17,당진대전선_32.2,126.837241514,36.629694197,0~50km 미만구간,당진대전선_0~50km 미만구간
5/28/2015,당진대전선,48.5,당진,고라니,대전충남,8,31,당진대전선_48.5,126.982689381,36.557336033,0~50km 미만구간,당진대전선_0~50km 미만구간
5/29/2015,당진대전선,35.7,당진,고라니,대전충남,5,0,당진대전선_35.7,126.860141297,36.604288899,0~50km 미만구간,당진대전선_0~50km 미만구간
5/30/2015,당진대전선,43.9,대전,고라니,대전충남,2,0,당진대전선_43.9,126.940475543,36.578270496,0~50km 미만구간,당진대전선_0~50km 미만구간
5/30/2015,당진대전선,34.3,당진,고라니,대전충남,5,22,당진대전선_34.3,126.850394666,36.614146109000004,0~50km 미만구간,당진대전선_0~50km 미만구간
5/31/2015,당진대전선,49.6,당진,고라니,대전충남,9,8,당진대전선_49.6,126.987989782,36.548394156,0~50km 미만구간,당진대전선_0~50km 미만구간
5/31/2015,당진대전선,37,당진,고라니,대전충남,21,40,당진대전선_37,126.868695966,36.594906428,0~50km 미만구간,당진대전선_0~50km 미만구간
5/2/2015,호남지선,22.1,회덕,고라니,전북,5,21,호남지선_22.1,127.265935216,36.203435952,0~50km 미만구간,호남지선_0~50km 미만구간
5/3/2015,호남지선,12.1,회덕,고라니,전북,16,34,호남지선_12.1,127.184114498,36.163560151,0~50km 미만구간,호남지선_0~50km 미만구간
5/5/2015,호남지선,12.5,논산,고라니,전북,21,18,호남지선_12.5,127.188368542,36.164496761,0~50km 미만구간,호남지선_0~50km 미만구간
5/8/2015,호남지선,19.2,논산,고라니,전북,18,30,호남지선_19.2,127.24656065,36.183093734,0~50km 미만구간,호남지선_0~50km 미만구간
5/9/2015,호남지선,15.6,논산,고라니,전북,16,34,호남지선_15.6,127.221255407,36.160132661,0~50km 미만구간,호남지선_0~50km 미만구간
5/14/2015,호남지선,10.9,회덕,고라니,전북,9,52,호남지선_10.9,127.172875697,36.157763981,0~50km 미만구간,호남지선_0~50km 미만구간
5/17/2015,호남지선,5.6,논산,고라니,전북,22,8,호남지선_5.6,127.135309063,36.12269708,0~50km 미만구간,호남지선_0~50km 미만구간
5/18/2015,호남지선,30.8,회덕,고라니,전북,17,55,호남지선_30.8,127.295514306,36.273625728,0~50km 미만구간,호남지선_0~50km 미만구간
5/20/2015,호남지선,27.6,논산,고라니,전북,7,51,호남지선_27.6,127.279730433,36.249325269,0~50km 미만구간,호남지선_0~50km 미만구간
5/20/2015,호남지선,0.5,회덕,고라니,전북,15,35,호남지선_0.5,127.10471324,36.08603082,0~50km 미만구간,호남지선_0~50km 미만구간
5/23/2015,호남지선,33.3,논산,고라니,전북,10,35,호남지선_33.3,127.316005484,36.284406896,0~50km 미만구간,호남지선_0~50km 미만구간
5/27/2015,호남지선,22.1,회덕,고라니,전북,5,26,호남지선_22.1,127.265935216,36.203435952,0~50km 미만구간,호남지선_0~50km 미만구간
5/2/2015,서천공주선,2.2,서천,고라니,대전충남,6,50,서천공주선_2.2,126.772512638,36.058452299,0~50km 미만구간,서천공주선_0~50km 미만구간
5/5/2015,서천공주선,21.8,서천,고라니,대전충남,0,8,서천공주선_21.8,126.78381491,36.231819472,0~50km 미만구간,서천공주선_0~50km 미만구간
5/7/2015,서천공주선,25.8,서천,고라니,대전충남,1,40,서천공주선_25.8,126.803506266,36.263570889,0~50km 미만구간,서천공주선_0~50km 미만구간
5/8/2015,서천공주선,11.2,서천,고라니,대전충남,2,20,서천공주선_11.2,126.768725152,36.138182647,0~50km 미만구간,서천공주선_0~50km 미만구간
5/7/2015,서천공주선,49.9,서천,고라니,대전충남,7,20,서천공주선_49.9,127.000590897,36.406986092,0~50km 미만구간,서천공주선_0~50km 미만구간
5/9/2015,서천공주선,31.9,서천,고라니,대전충남,9,5,서천공주선_31.9,126.853653255,36.299015033,0~50km 미만구간,서천공주선_0~50km 미만구간
5/13/2015,서천공주선,7.2,서천,고라니,대전충남,20,57,서천공주선_7.2,126.77427029,36.103275435,0~50km 미만구간,서천공주선_0~50km 미만구간
5/14/2015,서천공주선,10.6,서천,고라니,대전충남,0,15,서천공주선_10.6,126.767383162,36.132889176,0~50km 미만구간,서천공주선_0~50km 미만구간
5/14/2015,서천공주선,44.7,공주,고라니,대전충남,0,37,서천공주선_44.7,126.956889484,36.376774151,0~50km 미만구간,서천공주선_0~50km 미만구간
5/16/2015,서천공주선,25.8,서천,고라니,대전충남,8,35,서천공주선_25.8,126.803506266,36.263570889,0~50km 미만구간,서천공주선_0~50km 미만구간
5/17/2015,서천공주선,36.9,공주,고라니,대전충남,4,18,서천공주선_36.9,126.888741694,36.33376011,0~50km 미만구간,서천공주선_0~50km 미만구간
5/17/2015,서천공주선,42.1,서천,고라니,대전충남,5,0,서천공주선_42.1,126.93223902,36.364509198,0~50km 미만구간,서천공주선_0~50km 미만구간
5/17/2015,서천공주선,49.4,서천,고라니,대전충남,9,30,서천공주선_49.4,126.996843679,36.403656023,0~50km 미만구간,서천공주선_0~50km 미만구간
5/17/2015,서천공주선,11.5,서천,고라니,대전충남,23,19,서천공주선_11.5,126.769591202,36.140662803,0~50km 미만구간,서천공주선_0~50km 미만구간
5/18/2015,서천공주선,21.3,공주,고라니,대전충남,1,15,서천공주선_21.3,126.780889562,36.227993424,0~50km 미만구간,서천공주선_0~50km 미만구간
5/18/2015,서천공주선,21.6,서천,고라니,대전충남,6,15,서천공주선_21.6,126.782550393,36.230336949,0~50km 미만구간,서천공주선_0~50km 미만구간
5/18/2015,서천공주선,13,서천,고라니,대전충남,23,33,서천공주선_13,126.771823857,36.154003671,0~50km 미만구간,서천공주선_0~50km 미만구간
5/19/2015,서천공주선,42.2,서천,고라니,대전충남,5,4,서천공주선_42.2,126.933169674,36.365002716,0~50km 미만구간,서천공주선_0~50km 미만구간
5/20/2015,서천공주선,25.8,서천,고라니,대전충남,22,28,서천공주선_25.8,126.803506266,36.263570889,0~50km 미만구간,서천공주선_0~50km 미만구간
5/21/2015,서천공주선,42.1,서천,고라니,대전충남,0,10,서천공주선_42.1,126.93223902,36.364509198,0~50km 미만구간,서천공주선_0~50km 미만구간
5/21/2015,서천공주선,20.5,서천,고라니,대전충남,0,16,서천공주선_20.5,126.777949113,36.221211609,0~50km 미만구간,서천공주선_0~50km 미만구간
5/25/2015,서천공주선,34.9,서천,고라니,대전충남,3,37,서천공주선_34.9,126.874820097,36.319696283,0~50km 미만구간,서천공주선_0~50km 미만구간
5/25/2015,서천공주선,11.6,공주,고라니,대전충남,5,16,서천공주선_11.6,126.769894001,36.14152989,0~50km 미만구간,서천공주선_0~50km 미만구간
5/25/2015,서천공주선,2.2,서천,고라니,대전충남,10,46,서천공주선_2.2,126.772512638,36.058452299,0~50km 미만구간,서천공주선_0~50km 미만구간
5/27/2015,서천공주선,35.9,서천,고라니,대전충남,1,30,서천공주선_35.9,126.881696795,36.326784726,0~50km 미만구간,서천공주선_0~50km 미만구간
5/27/2015,서천공주선,30.5,서천,고라니,대전충남,3,26,서천공주선_30.5,126.841748809,36.290896976,0~50km 미만구간,서천공주선_0~50km 미만구간
5/30/2015,서천공주선,39.3,공주,고라니,대전충남,0,16,서천공주선_39.3,126.907880965,36.348859498,0~50km 미만구간,서천공주선_0~50km 미만구간
5/30/2015,서천공주선,33.2,서천,고라니,대전충남,5,16,서천공주선_33.2,126.864073031,36.307095267,0~50km 미만구간,서천공주선_0~50km 미만구간
5/30/2015,서천공주선,21.4,서천,고라니,대전충남,22,12,서천공주선_21.4,126.781410916,36.228789434,0~50km 미만구간,서천공주선_0~50km 미만구간
5/1/2015,익산장수선,37.1,익산,고라니,전북,7,12,익산장수선_37.1,127.381569398,35.765035974,0~50km 미만구간,익산장수선_0~50km 미만구간
5/4/2015,익산장수선,42.6,익산,고라니,전북,2,40,익산장수선_42.6,127.437947645,35.773514528,0~50km 미만구간,익산장수선_0~50km 미만구간
5/13/2015,익산장수선,16.8,익산,고라니,전북,7,47,익산장수선_16.8,127.239575781,35.864144098,0~50km 미만구간,익산장수선_0~50km 미만구간
5/31/2015,익산장수선,44,익산,고라니,전북,5,10,익산장수선_44,127.453094473,35.771460601,0~50km 미만구간,익산장수선_0~50km 미만구간
5/2/2015,호남선,9.9,천안,고라니,광주전남,7,18,호남선_9.9,127.37565125,35.01438239,0~50km 미만구간,호남선_0~50km 미만구간
5/13/2015,호남선,3.6,순천,고라니,광주전남,17,36,호남선_3.6,127.444091364,35.009770936,0~50km 미만구간,호남선_0~50km 미만구간
5/17/2015,남해선,19.6,순천,고라니,광주전남,23,15,남해선_19.6,127.66506072,34.9750982,0~50km 미만구간,남해선_0~50km 미만구간
5/20/2015,남해선,13.8,부산,고라니,광주전남,3,22,남해선_13.8,127.611680477,34.964811354,0~50km 미만구간,남해선_0~50km 미만구간
5/21/2015,호남선,1.2,천안,고라니,광주전남,6,47,호남선_1.2,127.46964925,35.005214511,0~50km 미만구간,호남선_0~50km 미만구간
5/27/2015,남해선,25.4,순천,고라니,광주전남,10,12,남해선_25.4,127.716760063,34.986792792,0~50km 미만구간,남해선_0~50km 미만구간
5/1/2015,무안광주선,12.5,무안,고라니,광주전남,12,25,무안광주선_12.5,126.514599282,35.039181364,0~50km 미만구간,무안광주선_0~50km 미만구간
5/2/2015,서해안선,34,목포,고라니,광주전남,22,50,서해안선_34,126.481566536,35.100952852,0~50km 미만구간,서해안선_0~50km 미만구간
5/21/2015,서해안선,33,서울,고라니,광주전남,0,34,서해안선_33,126.481286061,35.091947018,0~50km 미만구간,서해안선_0~50km 미만구간
5/22/2015,서해안선,43.1,목포,고라니,광주전남,6,44,서해안선_43.1,126.483283289,35.182849733,0~50km 미만구간,서해안선_0~50km 미만구간
5/23/2015,서해안선,33.5,목포,고라니,광주전남,6,8,서해안선_33.5,126.481628347,35.096445812,0~50km 미만구간,서해안선_0~50km 미만구간
5/25/2015,서해안선,10.4,목포,고라니,광주전남,22,27,서해안선_10.4,126.49875694,34.891555774,0~50km 미만구간,서해안선_0~50km 미만구간
5/20/2015,순천완주선,6.2,완주,고라니,광주전남,7,45,순천완주선_6.2,127.534219928,34.994570287,0~50km 미만구간,순천완주선_0~50km 미만구간
5/6/2015,남해선,18.6,순천,고라니,광주전남,2,8,남해선_18.6,127.659558816,34.967561731,0~50km 미만구간,남해선_0~50km 미만구간
5/19/2015,광주대구선,47,광주,고라니,광주전남,0,30,광주대구선_47,127.305432368,35.404885474,0~50km 미만구간,광주대구선_0~50km 미만구간
5/29/2015,광주대구선,29.9,광주,고라니,광주전남,3,30,광주대구선_29.9,127.135927597,35.363240556,0~50km 미만구간,광주대구선_0~50km 미만구간
5/13/2015,울산선,9.1,울산,멧돼지,부산경남,21,15,울산선_9.1,129.215273379,35.572865556000004,0~50km 미만구간,울산선_0~50km 미만구간
5/29/2015,울산선,11.8,울산,고라니,부산경남,10,40,울산선_11.8,129.239706459,35.56190389,0~50km 미만구간,울산선_0~50km 미만구간
5/6/2015,경부선,11.7,부산,멧돼지,부산경남,23,25,경부선_11.7,129.046913468,35.326521468,0~50km 미만구간,경부선_0~50km 미만구간
5/17/2015,경부선,21.2,부산,고라니,부산경남,17,30,경부선_21.2,129.059936062,35.407394972,0~50km 미만구간,경부선_0~50km 미만구간
5/6/2015,중부내륙선,38,내서,고라니,부산경남,6,25,중부내륙선_38,128.470814244,35.560484469,0~50km 미만구간,중부내륙선_0~50km 미만구간
5/13/2015,중부내륙선,22.8,내서,고라니,부산경남,1,0,중부내륙선_22.8,128.504584463,35.440852787,0~50km 미만구간,중부내륙선_0~50km 미만구간
5/18/2015,중부내륙선,42.1,내서,고라니,부산경남,1,45,중부내륙선_42.1,128.46945226,35.593200399,0~50km 미만구간,중부내륙선_0~50km 미만구간
